source,target,r_max_vis_prob,r_max_vis_node,r_max_vis_prob_2,r_max_vis_node_2,r_average_vis_prob,r_median_vis_prob,r_stdev_vis_prob,r_max_vis_prob_rev,r_max_vis_node_rev,r_max_vis_prob_2_rev,r_max_vis_node_2_rev,r_average_vis_prob_rev,r_median_vis_prob_rev,r_stdev_vis_prob_rev,nb_max_vis_prob,nb_max_vis_node,nb_max_vis_prob_2,nb_max_vis_node_2,nb_average_vis_prob,nb_median_vis_prob,nb_stdev_vis_prob,nb_max_vis_prob_rev,nb_max_vis_node_rev,nb_max_vis_prob_2_rev,nb_max_vis_node_2_rev,nb_average_vis_prob_rev,nb_median_vis_prob_rev,nb_stdev_vis_prob_rev,lrv_max_vis_prob,lrv_max_vis_node,lrv_max_vis_prob_2,lrv_max_vis_node_2,lrv_average_vis_prob,lrv_median_vis_prob,lrv_stdev_vis_prob,lrv_max_vis_prob_rev,lrv_max_vis_node_rev,lrv_max_vis_prob_2_rev,lrv_max_vis_node_2_rev,lrv_average_vis_prob_rev,lrv_median_vis_prob_rev,lrv_stdev_vis_prob_rev
STO,ZAG,0.883,COP,0.883,MIL,0.494,0.478,0.218,0.892,COP,0.85,MIL,0.483,0.458,0.244,0.779,MIL,0.758,PRA,0.453,0.468,0.187,0.788,COP,0.77,PRA,0.432,0.46,0.206,0.787,MIL,0.777,COP,0.453,0.444,0.192,0.775,MIL,0.735,PRA,0.454,0.465,0.192
STO,TAR,0.912,HEL,0.46,COP,0.164,0.12,0.141,0.932,HEL,0.461,COP,0.164,0.124,0.143,0.802,HEL,0.539,COP,0.207,0.154,0.135,0.825,HEL,0.553,COP,0.193,0.14,0.138,0.758,HEL,0.673,COP,0.274,0.218,0.138,0.797,HEL,0.611,COP,0.249,0.198,0.138
STO,TIR,0.931,MIL,0.877,COP,0.498,0.451,0.218,0.936,MIL,0.911,COP,0.453,0.414,0.247,0.863,MIL,0.778,PRA,0.488,0.498,0.169,0.882,MIL,0.781,COP,0.468,0.462,0.195,0.874,MIL,0.792,COP,0.501,0.507,0.171,0.91,MIL,0.773,COP,0.5,0.512,0.181
STO,THE,1.0,SOF,0.925,MIL,0.594,0.618,0.21,1.0,SOF,0.933,MIL,0.594,0.583,0.219,1.0,SOF,0.843,MIL,0.54,0.544,0.196,1.0,SOF,0.843,MIL,0.532,0.54,0.201,1.0,SOF,0.856,MIL,0.559,0.555,0.192,1.0,SOF,0.867,MIL,0.564,0.564,0.196
KAU,PRA,0.926,POZ,0.409,BER,0.147,0.107,0.154,0.932,POZ,0.397,BER,0.124,0.068,0.161,0.826,POZ,0.457,HAM,0.207,0.168,0.148,0.825,POZ,0.479,COP,0.178,0.118,0.168,0.817,POZ,0.535,COP,0.231,0.181,0.163,0.798,POZ,0.564,HAM,0.246,0.216,0.166
KAU,VIE,0.917,POZ,0.871,PRA,0.262,0.23,0.194,0.916,POZ,0.883,PRA,0.234,0.192,0.206,0.84,POZ,0.799,PRA,0.311,0.282,0.172,0.82,PRA,0.807,POZ,0.28,0.253,0.197,0.848,POZ,0.798,PRA,0.32,0.29,0.174,0.82,PRA,0.8,POZ,0.337,0.332,0.19
KAU,STO,0.786,HEL,0.684,COP,0.242,0.17,0.174,0.787,HEL,0.665,COP,0.249,0.18,0.168,0.762,HEL,0.642,RIG,0.221,0.153,0.168,0.8,HEL,0.669,RIG,0.228,0.159,0.164,0.725,HEL,0.634,COP,0.27,0.215,0.153,0.762,HEL,0.674,COP,0.29,0.227,0.152
KAU,RIG,0.118,HEL,0.118,TAR,0.052,0.04,0.03,0.122,HEL,0.122,TAR,0.06,0.049,0.028,0.279,HEL,0.279,TAR,0.134,0.113,0.062,0.257,HEL,0.257,TAR,0.129,0.107,0.055,0.343,HEL,0.343,TAR,0.165,0.135,0.076,0.307,HEL,0.307,TAR,0.152,0.133,0.066
KAU,MAR,0.896,POZ,0.781,PRA,0.35,0.281,0.197,0.874,POZ,0.762,PRA,0.324,0.279,0.218,0.817,POZ,0.713,PRA,0.378,0.34,0.165,0.757,POZ,0.681,PRA,0.356,0.303,0.182,0.812,POZ,0.717,PRA,0.381,0.317,0.164,0.752,POZ,0.739,GEN,0.393,0.36,0.178
KAU,PAR,0.878,POZ,0.703,PRA,0.302,0.244,0.189,0.846,POZ,0.696,AMS,0.276,0.205,0.202,0.77,POZ,0.669,AMS,0.304,0.265,0.163,0.723,POZ,0.652,AMS,0.291,0.231,0.183,0.791,POZ,0.642,PRA,0.318,0.281,0.166,0.729,POZ,0.65,AMS,0.334,0.287,0.166
KAU,LJU,0.897,POZ,0.891,MIL,0.414,0.39,0.203,0.905,MIL,0.867,POZ,0.408,0.36,0.22,0.846,MIL,0.834,POZ,0.442,0.401,0.169,0.863,MIL,0.773,POZ,0.44,0.433,0.176,0.849,POZ,0.811,PRA,0.445,0.423,0.164,0.872,MIL,0.786,POZ,0.458,0.449,0.169
KAU,ZAG,0.92,POZ,0.851,PRA,0.422,0.418,0.211,0.885,POZ,0.84,PRA,0.424,0.407,0.217,0.859,POZ,0.815,PRA,0.396,0.356,0.183,0.793,POZ,0.766,PRA,0.397,0.365,0.189,0.854,POZ,0.796,PRA,0.407,0.376,0.179,0.779,MIL,0.77,POZ,0.428,0.42,0.18
KAU,SOF,0.898,POZ,0.88,MIL,0.426,0.423,0.233,0.903,POZ,0.88,MIL,0.426,0.42,0.234,0.849,POZ,0.81,PRA,0.383,0.362,0.204,0.779,POZ,0.776,PRA,0.397,0.418,0.205,0.85,POZ,0.793,PRA,0.396,0.385,0.203,0.788,MIL,0.762,POZ,0.415,0.428,0.205
KAU,TAR,0.733,RIG,0.267,HEL,0.126,0.087,0.115,0.729,RIG,0.271,HEL,0.138,0.105,0.111,0.717,RIG,0.283,HEL,0.142,0.106,0.109,0.733,RIG,0.267,HEL,0.142,0.108,0.108,0.654,RIG,0.346,HEL,0.174,0.135,0.104,0.631,RIG,0.369,HEL,0.191,0.16,0.1
KAU,LIS,0.876,POZ,0.816,MAD,0.477,0.413,0.219,0.88,POZ,0.809,MAD,0.483,0.412,0.21,0.791,POZ,0.766,PAR,0.456,0.427,0.184,0.76,PAR,0.756,POZ,0.47,0.437,0.177,0.812,POZ,0.732,MAD,0.455,0.419,0.182,0.769,MAD,0.765,POZ,0.476,0.444,0.172
KAU,POR,0.893,POZ,0.845,BIL,0.482,0.422,0.211,0.88,POZ,0.868,BIL,0.476,0.395,0.219,0.815,POZ,0.785,PAR,0.475,0.443,0.174,0.79,PAR,0.781,BIL,0.473,0.438,0.172,0.819,POZ,0.73,PRA,0.464,0.422,0.17,0.829,BIL,0.805,PAR,0.472,0.443,0.171
KAU,LON,0.858,POZ,0.802,AMS,0.338,0.264,0.186,0.829,AMS,0.825,POZ,0.309,0.221,0.202,0.777,POZ,0.746,AMS,0.364,0.312,0.161,0.819,AMS,0.707,POZ,0.335,0.273,0.175,0.79,POZ,0.712,AMS,0.383,0.335,0.158,0.813,AMS,0.71,POZ,0.392,0.345,0.164
KAU,SIN,1.0,LIS,0.895,MAD,0.547,0.513,0.225,1.0,LIS,0.894,POZ,0.565,0.515,0.208,1.0,LIS,0.824,PAR,0.538,0.514,0.192,1.0,LIS,0.81,PAR,0.544,0.504,0.178,1.0,LIS,0.818,POZ,0.515,0.468,0.19,1.0,LIS,0.777,POZ,0.512,0.472,0.178
KAU,MIL,0.899,POZ,0.804,PRA,0.283,0.252,0.214,0.891,POZ,0.772,PRA,0.257,0.231,0.22,0.822,POZ,0.747,PRA,0.3,0.262,0.183,0.764,POZ,0.704,PRA,0.279,0.253,0.206,0.831,POZ,0.762,PRA,0.314,0.279,0.185,0.725,POZ,0.673,PRA,0.317,0.346,0.212
KAU,LUX,0.885,POZ,0.816,FRA,0.345,0.273,0.191,0.852,POZ,0.804,FRA,0.323,0.249,0.186,0.784,POZ,0.756,FRA,0.375,0.324,0.16,0.74,FRA,0.731,POZ,0.364,0.315,0.161,0.801,POZ,0.775,FRA,0.398,0.349,0.159,0.791,FRA,0.74,POZ,0.41,0.365,0.158
KAU,TIR,0.918,POZ,0.906,MIL,0.418,0.397,0.203,0.937,MIL,0.897,POZ,0.393,0.342,0.225,0.849,MIL,0.843,POZ,0.449,0.423,0.171,0.869,MIL,0.784,POZ,0.436,0.417,0.18,0.858,MIL,0.853,POZ,0.462,0.445,0.167,0.907,MIL,0.76,POZ,0.473,0.473,0.172
KAU,POZ,0.131,HEL,0.131,RIG,0.042,0.028,0.038,0.114,HEL,0.114,RIG,0.029,0.013,0.035,0.315,HEL,0.315,RIG,0.116,0.086,0.083,0.332,HEL,0.332,RIG,0.093,0.05,0.098,0.391,HEL,0.391,RIG,0.141,0.097,0.103,0.427,HEL,0.427,RIG,0.139,0.092,0.121
KAU,THE,1.0,SOF,0.915,MIL,0.517,0.532,0.232,1.0,SOF,0.893,PRA,0.536,0.562,0.217,1.0,SOF,0.845,POZ,0.484,0.487,0.207,1.0,SOF,0.829,MIL,0.507,0.519,0.198,1.0,SOF,0.859,POZ,0.509,0.518,0.206,1.0,SOF,0.867,MIL,0.52,0.532,0.198
KAU,MAD,0.899,POZ,0.791,PRA,0.421,0.373,0.208,0.863,POZ,0.774,PRA,0.401,0.333,0.214,0.816,POZ,0.725,PAR,0.418,0.394,0.171,0.764,POZ,0.694,PAR,0.423,0.409,0.178,0.815,POZ,0.713,PRA,0.414,0.364,0.172,0.78,POZ,0.74,PRA,0.449,0.423,0.167
KAU,POD,1.0,ZAG,0.913,POZ,0.544,0.544,0.207,1.0,ZAG,0.893,POZ,0.544,0.542,0.193,1.0,ZAG,0.847,MIL,0.522,0.483,0.183,1.0,ZAG,0.855,MIL,0.54,0.527,0.171,1.0,ZAG,0.85,POZ,0.531,0.519,0.178,1.0,ZAG,0.859,MIL,0.552,0.545,0.165
KAU,SKO,0.921,MIL,0.895,POZ,0.497,0.493,0.211,0.89,POZ,0.889,MIL,0.507,0.534,0.205,0.836,POZ,0.827,SOF,0.492,0.485,0.175,0.82,MIL,0.795,SOF,0.49,0.483,0.171,0.868,POZ,0.827,MIL,0.503,0.502,0.172,0.848,MIL,0.845,SOF,0.508,0.499,0.171
KAU,OSL,0.83,COP,0.628,HEL,0.272,0.202,0.167,0.819,COP,0.634,POZ,0.278,0.207,0.159,0.765,HEL,0.639,RIG,0.227,0.156,0.17,0.732,HEL,0.647,COP,0.248,0.179,0.161,0.732,HEL,0.628,COP,0.272,0.209,0.152,0.72,COP,0.658,HEL,0.314,0.259,0.139
KAU,KIE,1.0,POZ,0.366,BER,0.192,0.153,0.143,1.0,POZ,0.42,BER,0.216,0.174,0.145,1.0,POZ,0.378,BER,0.256,0.22,0.132,1.0,POZ,0.48,BER,0.297,0.265,0.137,1.0,POZ,0.541,BER,0.372,0.336,0.131,1.0,POZ,0.554,BER,0.376,0.349,0.132
KAU,NIC,1.0,SOF,1.0,THE,0.613,0.647,0.226,1.0,SOF,1.0,THE,0.645,0.678,0.198,1.0,SOF,1.0,THE,0.563,0.542,0.209,1.0,SOF,1.0,THE,0.6,0.605,0.182,1.0,SOF,1.0,THE,0.57,0.544,0.195,1.0,SOF,1.0,THE,0.583,0.575,0.183
RIG,VIE,0.853,POZ,0.847,PRA,0.319,0.289,0.213,0.876,PRA,0.867,POZ,0.269,0.225,0.227,0.791,POZ,0.778,PRA,0.334,0.301,0.181,0.831,PRA,0.813,POZ,0.283,0.259,0.2,0.784,POZ,0.761,PRA,0.333,0.292,0.178,0.827,PRA,0.802,POZ,0.341,0.331,0.198
RIG,STO,0.866,HEL,0.724,TAR,0.221,0.155,0.166,0.857,HEL,0.69,TAR,0.223,0.162,0.162,0.798,HEL,0.69,TAR,0.216,0.154,0.153,0.807,HEL,0.666,TAR,0.222,0.162,0.15,0.74,HEL,0.614,TAR,0.251,0.195,0.143,0.761,HEL,0.671,COP,0.277,0.215,0.147
RIG,ZAG,0.874,MIL,0.86,PRA,0.481,0.471,0.21,0.87,MIL,0.855,POZ,0.456,0.437,0.224,0.795,POZ,0.784,PRA,0.42,0.395,0.182,0.789,POZ,0.768,PRA,0.405,0.381,0.191,0.782,POZ,0.756,PRA,0.423,0.387,0.175,0.771,PRA,0.766,MIL,0.429,0.426,0.182
RIG,SOF,0.885,MIL,0.853,POZ,0.473,0.511,0.232,0.891,MIL,0.851,POZ,0.474,0.483,0.237,0.801,POZ,0.786,PRA,0.406,0.389,0.205,0.785,POZ,0.782,MIL,0.401,0.414,0.209,0.778,POZ,0.764,PRA,0.408,0.401,0.205,0.774,MIL,0.767,POZ,0.41,0.413,0.203
RIG,TAR,0.13,HEL,0.13,KAU,0.066,0.055,0.029,0.118,HEL,0.118,KAU,0.058,0.046,0.027,0.252,HEL,0.252,KAU,0.128,0.108,0.052,0.265,HEL,0.265,KAU,0.13,0.107,0.056,0.315,HEL,0.315,KAU,0.151,0.125,0.07,0.372,HEL,0.372,KAU,0.183,0.16,0.08
RIG,SIN,1.0,LIS,0.873,MAD,0.583,0.545,0.203,1.0,LIS,0.882,MAD,0.598,0.586,0.195,1.0,LIS,0.83,PAR,0.555,0.514,0.179,1.0,LIS,0.809,PAR,0.546,0.498,0.175,1.0,LIS,0.812,MAD,0.516,0.497,0.191,1.0,LIS,0.761,MAD,0.516,0.473,0.177
RIG,TIR,0.919,MIL,0.845,POZ,0.458,0.406,0.206,0.926,MIL,0.859,POZ,0.439,0.421,0.236,0.88,MIL,0.797,PRA,0.469,0.428,0.169,0.868,MIL,0.798,POZ,0.436,0.421,0.181,0.878,MIL,0.786,POZ,0.465,0.441,0.165,0.9,MIL,0.779,POZ,0.472,0.455,0.172
RIG,THE,1.0,SOF,0.923,MIL,0.585,0.614,0.215,1.0,SOF,0.893,MIL,0.559,0.579,0.211,1.0,SOF,0.836,MIL,0.509,0.527,0.198,1.0,SOF,0.832,MIL,0.508,0.513,0.197,1.0,SOF,0.855,MIL,0.517,0.537,0.2,1.0,SOF,0.862,MIL,0.53,0.54,0.196
RIG,SKO,0.887,MIL,0.864,POZ,0.554,0.594,0.189,0.897,MIL,0.866,PRA,0.565,0.593,0.198,0.84,MIL,0.836,SOF,0.516,0.51,0.17,0.825,MIL,0.807,PRA,0.492,0.495,0.173,0.834,SOF,0.825,MIL,0.517,0.506,0.165,0.847,MIL,0.845,SOF,0.506,0.516,0.172
GEN,PRA,0.622,FRA,0.334,MIL,0.139,0.104,0.108,0.596,FRA,0.386,MIL,0.158,0.134,0.109,0.554,FRA,0.39,MIL,0.187,0.161,0.099,0.529,FRA,0.447,MIL,0.198,0.18,0.102,0.551,FRA,0.46,MIL,0.237,0.218,0.105,0.605,FRA,0.462,AMS,0.232,0.211,0.109
GEN,VIE,0.662,MIL,0.343,PRA,0.144,0.123,0.109,0.625,MIL,0.386,PRA,0.16,0.132,0.104,0.648,MIL,0.364,PRA,0.181,0.156,0.106,0.592,MIL,0.433,PRA,0.202,0.182,0.098,0.617,MIL,0.432,FRA,0.241,0.216,0.098,0.592,MIL,0.452,PRA,0.241,0.221,0.094
GEN,HEL,0.797,COP,0.718,HAM,0.251,0.155,0.22,0.82,COP,0.76,HAM,0.283,0.184,0.216,0.642,POZ,0.63,COP,0.273,0.196,0.184,0.65,COP,0.643,AMS,0.307,0.241,0.168,0.664,FRA,0.661,POZ,0.318,0.271,0.173,0.717,COP,0.657,AMS,0.311,0.269,0.17
GEN,STO,0.887,COP,0.762,HAM,0.288,0.171,0.246,0.878,COP,0.774,HAM,0.324,0.25,0.227,0.778,COP,0.675,POZ,0.301,0.217,0.215,0.718,COP,0.701,HEL,0.349,0.28,0.188,0.745,COP,0.688,AMS,0.338,0.28,0.194,0.761,COP,0.706,HEL,0.348,0.279,0.19
GEN,KAU,0.864,POZ,0.682,PRA,0.247,0.152,0.207,0.891,POZ,0.735,PRA,0.269,0.195,0.193,0.734,POZ,0.624,PRA,0.277,0.199,0.184,0.804,POZ,0.674,PRA,0.313,0.268,0.161,0.726,POZ,0.65,FRA,0.329,0.283,0.172,0.815,POZ,0.697,PRA,0.324,0.277,0.166
GEN,RIG,0.796,POZ,0.71,FRA,0.264,0.151,0.228,0.811,POZ,0.703,PRA,0.314,0.235,0.206,0.761,POZ,0.636,FRA,0.285,0.202,0.193,0.765,POZ,0.67,PRA,0.332,0.269,0.169,0.716,POZ,0.658,FRA,0.33,0.273,0.177,0.747,POZ,0.649,PRA,0.327,0.272,0.168
GEN,MAR,0.303,MIL,0.128,PAR,0.065,0.054,0.049,0.314,MIL,0.158,PAR,0.083,0.071,0.049,0.324,MIL,0.227,PAR,0.11,0.096,0.055,0.355,MIL,0.258,PAR,0.137,0.121,0.056,0.386,MIL,0.322,PAR,0.172,0.161,0.064,0.421,MIL,0.353,PAR,0.204,0.193,0.068
GEN,PAR,0.247,FRA,0.212,AMS,0.071,0.051,0.057,0.232,FRA,0.188,AMS,0.077,0.055,0.05,0.349,FRA,0.274,AMS,0.119,0.094,0.071,0.321,FRA,0.27,MAR,0.126,0.109,0.067,0.403,FRA,0.325,AMS,0.177,0.163,0.073,0.347,FRA,0.315,MAR,0.161,0.141,0.07
GEN,LJU,0.952,MIL,0.36,VIE,0.15,0.086,0.16,0.954,MIL,0.385,MAR,0.16,0.114,0.149,0.903,MIL,0.44,ZAG,0.195,0.136,0.156,0.899,MIL,0.463,VIE,0.238,0.2,0.142,0.888,MIL,0.508,ZAG,0.252,0.189,0.151,0.884,MIL,0.531,ZAG,0.284,0.229,0.142
GEN,ZAG,0.914,MIL,0.527,LJU,0.172,0.085,0.181,0.899,MIL,0.602,LJU,0.189,0.137,0.164,0.847,MIL,0.449,LJU,0.198,0.138,0.154,0.821,MIL,0.508,VIE,0.226,0.183,0.145,0.858,MIL,0.469,VIE,0.242,0.193,0.145,0.8,MIL,0.544,VIE,0.275,0.233,0.14
GEN,HAM,0.739,AMS,0.684,FRA,0.185,0.128,0.165,0.799,AMS,0.645,FRA,0.201,0.126,0.169,0.669,AMS,0.63,FRA,0.222,0.179,0.147,0.728,AMS,0.606,FRA,0.242,0.196,0.141,0.678,AMS,0.642,FRA,0.275,0.228,0.143,0.693,AMS,0.651,FRA,0.276,0.237,0.143
GEN,SOF,0.935,MIL,0.578,TIR,0.159,0.069,0.191,0.927,MIL,0.639,TIR,0.185,0.126,0.178,0.857,MIL,0.437,VIE,0.184,0.129,0.163,0.843,MIL,0.47,VIE,0.218,0.181,0.156,0.85,MIL,0.467,VIE,0.224,0.181,0.157,0.825,MIL,0.494,VIE,0.244,0.222,0.152
GEN,TAR,0.723,POZ,0.687,FRA,0.275,0.156,0.231,0.709,POZ,0.7,COP,0.312,0.219,0.211,0.728,POZ,0.62,FRA,0.286,0.201,0.19,0.727,POZ,0.635,PRA,0.332,0.268,0.169,0.717,POZ,0.655,AMS,0.333,0.28,0.179,0.694,POZ,0.649,HAM,0.335,0.268,0.182
GEN,LIS,0.795,MAD,0.623,BIL,0.129,0.052,0.181,0.812,MAD,0.622,MAR,0.173,0.106,0.171,0.717,MAD,0.649,BIL,0.16,0.092,0.168,0.749,MAD,0.607,BIL,0.22,0.167,0.153,0.673,MAD,0.669,BIL,0.223,0.164,0.159,0.749,MAD,0.681,BIL,0.25,0.196,0.157
GEN,POR,0.746,BIL,0.661,MAD,0.132,0.054,0.18,0.822,BIL,0.615,PAR,0.179,0.102,0.172,0.694,BIL,0.693,MAD,0.163,0.092,0.168,0.735,BIL,0.652,MAD,0.221,0.167,0.152,0.668,MAD,0.661,BIL,0.228,0.17,0.153,0.761,BIL,0.676,MAD,0.262,0.191,0.16
GEN,LON,0.738,PAR,0.443,AMS,0.13,0.095,0.14,0.714,PAR,0.468,AMS,0.16,0.109,0.131,0.754,PAR,0.437,FRA,0.166,0.132,0.138,0.707,PAR,0.491,AMS,0.207,0.165,0.121,0.744,PAR,0.514,FRA,0.23,0.205,0.131,0.736,PAR,0.549,AMS,0.243,0.214,0.129
GEN,IST,1.0,SOF,0.934,MIL,0.236,0.089,0.256,1.0,SOF,0.92,MIL,0.271,0.149,0.232,1.0,SOF,0.889,MIL,0.253,0.14,0.225,1.0,SOF,0.875,MIL,0.304,0.21,0.203,1.0,SOF,0.909,MIL,0.305,0.196,0.218,1.0,SOF,0.875,MIL,0.35,0.263,0.203
GEN,SIN,1.0,LIS,0.836,MAD,0.158,0.046,0.242,1.0,LIS,0.852,MAD,0.211,0.111,0.231,1.0,LIS,0.733,MAD,0.189,0.1,0.217,1.0,LIS,0.769,MAD,0.254,0.172,0.202,1.0,LIS,0.735,MAD,0.239,0.153,0.206,1.0,LIS,0.718,MAD,0.274,0.208,0.193
GEN,MIL,0.294,MAR,0.137,PRA,0.055,0.041,0.05,0.317,MAR,0.144,FRA,0.062,0.049,0.059,0.346,MAR,0.236,PRA,0.101,0.084,0.064,0.383,MAR,0.221,FRA,0.101,0.085,0.074,0.388,MAR,0.358,FRA,0.166,0.16,0.088,0.382,MAR,0.317,FRA,0.153,0.156,0.084
GEN,LUX,0.739,FRA,0.467,BRU,0.136,0.095,0.144,0.722,FRA,0.486,BRU,0.165,0.114,0.139,0.7,FRA,0.519,BRU,0.177,0.148,0.137,0.683,FRA,0.54,BRU,0.221,0.179,0.126,0.698,FRA,0.601,PAR,0.255,0.232,0.142,0.744,FRA,0.638,BRU,0.274,0.246,0.144
GEN,TIR,0.963,MIL,0.344,LJU,0.137,0.072,0.163,0.951,MIL,0.395,VIE,0.164,0.117,0.15,0.909,MIL,0.46,SOF,0.2,0.138,0.161,0.904,MIL,0.448,VIE,0.238,0.188,0.142,0.925,MIL,0.459,SOF,0.246,0.187,0.149,0.907,MIL,0.537,SOF,0.291,0.235,0.145
GEN,POZ,0.69,PRA,0.663,FRA,0.178,0.118,0.159,0.748,PRA,0.624,FRA,0.198,0.158,0.158,0.625,PRA,0.601,FRA,0.215,0.18,0.144,0.714,PRA,0.588,FRA,0.237,0.203,0.141,0.633,AMS,0.626,FRA,0.272,0.224,0.144,0.669,PRA,0.638,FRA,0.271,0.226,0.145
GEN,THE,1.0,SOF,0.944,MIL,0.225,0.066,0.26,1.0,SOF,0.929,MIL,0.259,0.141,0.237,1.0,SOF,0.878,MIL,0.248,0.129,0.226,1.0,SOF,0.88,MIL,0.288,0.207,0.208,1.0,SOF,0.903,MIL,0.294,0.189,0.228,1.0,SOF,0.863,MIL,0.34,0.254,0.214
GEN,MAD,0.635,MAR,0.377,PAR,0.098,0.055,0.117,0.654,MAR,0.377,PAR,0.132,0.105,0.115,0.593,MAR,0.436,PAR,0.136,0.094,0.111,0.628,MAR,0.426,PAR,0.175,0.148,0.106,0.554,MAR,0.527,PAR,0.211,0.174,0.115,0.549,PAR,0.542,MAR,0.231,0.203,0.113
GEN,POD,1.0,ZAG,0.93,MIL,0.231,0.087,0.246,1.0,ZAG,0.915,MIL,0.281,0.167,0.231,1.0,ZAG,0.893,MIL,0.254,0.156,0.22,1.0,ZAG,0.876,MIL,0.313,0.224,0.195,1.0,ZAG,0.904,MIL,0.301,0.186,0.215,1.0,ZAG,0.852,MIL,0.365,0.302,0.196
GEN,SKO,0.94,MIL,0.803,SOF,0.223,0.084,0.234,0.92,MIL,0.758,SOF,0.252,0.141,0.211,0.882,MIL,0.798,SOF,0.249,0.157,0.208,0.866,MIL,0.797,SOF,0.288,0.207,0.183,0.9,MIL,0.811,SOF,0.295,0.198,0.198,0.866,MIL,0.832,SOF,0.332,0.24,0.187
GEN,OSL,0.939,COP,0.797,HAM,0.268,0.155,0.238,0.948,COP,0.796,HAM,0.303,0.229,0.226,0.758,COP,0.696,POZ,0.301,0.21,0.212,0.808,COP,0.675,HAM,0.342,0.269,0.187,0.754,COP,0.703,AMS,0.332,0.258,0.197,0.842,COP,0.711,HAM,0.337,0.272,0.192
GEN,KIE,1.0,POZ,0.759,PRA,0.257,0.151,0.216,1.0,POZ,0.778,PRA,0.3,0.231,0.207,1.0,POZ,0.669,PRA,0.296,0.206,0.207,1.0,POZ,0.704,PRA,0.356,0.293,0.183,1.0,POZ,0.718,PRA,0.341,0.271,0.199,1.0,POZ,0.693,PRA,0.371,0.295,0.197
GEN,NIC,1.0,SOF,1.0,THE,0.309,0.101,0.319,1.0,SOF,1.0,THE,0.352,0.186,0.3,1.0,SOF,1.0,THE,0.304,0.146,0.282,1.0,SOF,1.0,THE,0.362,0.227,0.255,1.0,SOF,1.0,THE,0.335,0.185,0.271,1.0,SOF,1.0,THE,0.405,0.292,0.236
MAR,PRA,0.637,GEN,0.586,MIL,0.198,0.158,0.142,0.653,GEN,0.613,MIL,0.201,0.172,0.149,0.596,GEN,0.58,MIL,0.241,0.206,0.126,0.592,GEN,0.576,MIL,0.235,0.213,0.133,0.646,GEN,0.64,MIL,0.282,0.263,0.134,0.645,GEN,0.602,FRA,0.274,0.251,0.131
MAR,VIE,0.795,MIL,0.502,GEN,0.18,0.146,0.131,0.789,MIL,0.531,GEN,0.18,0.147,0.133,0.739,MIL,0.509,GEN,0.225,0.197,0.121,0.699,MIL,0.523,GEN,0.225,0.206,0.117,0.738,MIL,0.621,GEN,0.286,0.261,0.122,0.707,MIL,0.56,GEN,0.278,0.264,0.117
MAR,STO,0.893,COP,0.788,HAM,0.367,0.314,0.242,0.88,COP,0.806,HAM,0.407,0.345,0.227,0.773,COP,0.706,POZ,0.376,0.316,0.197,0.734,COP,0.723,POZ,0.416,0.362,0.18,0.76,COP,0.727,GEN,0.409,0.372,0.189,0.772,COP,0.705,HEL,0.408,0.342,0.183
MAR,RIG,0.812,POZ,0.74,PRA,0.351,0.289,0.223,0.831,POZ,0.75,PRA,0.391,0.323,0.205,0.751,POZ,0.678,PRA,0.356,0.303,0.18,0.762,POZ,0.679,PRA,0.392,0.346,0.167,0.745,POZ,0.729,GEN,0.399,0.363,0.177,0.746,POZ,0.676,PRA,0.391,0.32,0.162
MAR,PAR,0.623,GEN,0.319,MIL,0.138,0.1,0.109,0.623,GEN,0.337,MIL,0.138,0.11,0.109,0.559,GEN,0.348,MIL,0.175,0.152,0.097,0.55,GEN,0.375,BIL,0.16,0.134,0.1,0.589,GEN,0.474,MIL,0.235,0.217,0.099,0.565,GEN,0.375,MIL,0.2,0.178,0.097
MAR,ZAG,0.952,MIL,0.535,LJU,0.2,0.133,0.176,0.937,MIL,0.606,LJU,0.223,0.174,0.169,0.899,MIL,0.478,GEN,0.233,0.184,0.157,0.866,MIL,0.522,GEN,0.255,0.213,0.15,0.891,MIL,0.62,GEN,0.303,0.274,0.153,0.862,MIL,0.544,GEN,0.303,0.285,0.148
MAR,SOF,0.96,MIL,0.578,TIR,0.194,0.134,0.188,0.953,MIL,0.653,TIR,0.212,0.161,0.183,0.9,MIL,0.473,GEN,0.216,0.177,0.168,0.891,MIL,0.508,GEN,0.245,0.212,0.163,0.892,MIL,0.626,GEN,0.283,0.274,0.172,0.866,MIL,0.555,GEN,0.279,0.262,0.163
MAR,TAR,0.735,COP,0.724,HAM,0.361,0.3,0.227,0.752,POZ,0.731,GEN,0.397,0.336,0.21,0.741,POZ,0.662,PRA,0.361,0.314,0.185,0.725,POZ,0.683,PRA,0.397,0.337,0.165,0.754,POZ,0.738,GEN,0.405,0.368,0.178,0.691,POZ,0.679,AMS,0.397,0.339,0.175
MAR,POR,0.814,MAD,0.659,BIL,0.136,0.07,0.169,0.754,BIL,0.725,MAD,0.19,0.118,0.16,0.792,MAD,0.623,BIL,0.15,0.092,0.157,0.704,MAD,0.696,BIL,0.21,0.156,0.143,0.768,MAD,0.664,BIL,0.236,0.175,0.16,0.737,BIL,0.69,MAD,0.282,0.232,0.146
